Site ,Region,Plot_No,Species_Code,Latin_Name,Total,Browsed,StumpSprout
APB_Dandy,ALB,834,QUPR,Quercus prinoides,25,0,0
APB_Dandy,ALB,834,QUIL,Quercus ilicifolia,3,0,0
APB_Dandy,ALB,834,PRSE,Prunus serotina,1,1,0
APB_Dandy,ALB,833,QUPR,Quercus prinoides,5,0,0
APB_Dandy,ALB,833,QUIL,Quercus ilicifolia,22,0,0
APB_Dandy,ALB,832,QUPR,Quercus prinoides,32,0,0
APB_Dandy,ALB,832,AMSP,Amelanchier spp.,1,0,0
APB_Dandy,ALB,832,QUIL,Quercus ilicifolia,2,0,0
APB_Dandy,ALB,832,ACRU,Acer rubrum,5,0,0
APB_Dandy,ALB,832,QUCO,Quercus coccinea,1,0,0
APB_Dandy,ALB,831,QUPR,Quercus prinoides,36,0,0
APB_Dandy,ALB,831,QUIL,Quercus ilicifolia,8,0,0
APB_Dandy,ALB,831,AMSP,Amelanchier spp.,2,0,0
APB_Dandy,ALB,830,QUPR,Quercus prinoides,17,0,0
APB_Dandy,ALB,830,ACRU,Acer rubrum,5,0,0
APB_Dandy,ALB,830,AMSP,Amelanchier spp.,2,0,0
APB_Dandy,ALB,830,QUIL,Quercus ilicifolia,22,0,0
APB_Dandy,ALB,829,QUIL,Quercus ilicifolia,5,0,0
APB_Dandy,ALB,829,ACRU,Acer rubrum,3,1,0
APB_Dandy,ALB,829,QUPR,Quercus prinoides,1,0,0
APB_Dandy,ALB,828,QUIL,Quercus ilicifolia,22,0,0
APB_Dandy,ALB,828,QUPR,Quercus prinoides,12,0,0
APB_Dandy,ALB,827,QUPR,Quercus prinoides,42,0,0
APB_Dandy,ALB,827,ELUM,Elaeagnus umbellata,3,0,0
APB_Dandy,ALB,827,QUIL,Quercus ilicifolia,9,0,0
APB_Dandy,ALB,827,PRSE,Prunus serotina,1,0,0
APB_Dandy,ALB,826,QUIL,Quercus ilicifolia,16,0,0
APB_Dandy,ALB,826,ACRU,Acer rubrum,6,0,0
APB_Dandy,ALB,826,PRSE,Prunus serotina,3,0,0
APB_Dandy,ALB,826,QUPR,Quercus prinoides,41,0,0
APB_Dandy,ALB,825,QUIL,Quercus ilicifolia,17,0,0
APB_Dandy,ALB,825,PRSE,Prunus serotina,8,0,0
APB_Dandy,ALB,825,QUPR,Quercus prinoides,22,0,0
APB_Dandy,ALB,825,AMSP,Amelanchier spp.,4,0,0
APB_Dandy,ALB,825,POTR,Populus tremuloides,1,0,0
APB_Dandy,ALB,824,QUIL,Quercus ilicifolia,9,0,0
APB_Dandy,ALB,824,ACRU,Acer rubrum,7,0,0
APB_Dandy,ALB,824,QUPR,Quercus prinoides,19,0,0
APB_Dandy,ALB,824,PRSE,Prunus serotina,2,0,0
APB_Dandy,ALB,823,QUIL,Quercus ilicifolia,27,0,0
APB_Dandy,ALB,823,PRSE,Prunus serotina,1,0,0
APB_Dandy,ALB,823,QUPR,Quercus prinoides,19,0,0
APB_Dandy,ALB,822,QUIL,Quercus ilicifolia,21,0,0
APB_Dandy,ALB,822,QUPR,Quercus prinoides,10,0,0
APB_Dandy,ALB,822,PRSE,Prunus serotina,1,0,0
APB_Dandy,ALB,821,BELE,Betula lenta,1,0,0
APB_Dandy,ALB,821,ACRU,Acer rubrum,4,0,0
APB_Dandy,ALB,821,QUPR,Quercus prinoides,12,0,0
APB_Dandy,ALB,821,QUIL,Quercus ilicifolia,12,0,0
APB_Dandy,ALB,821,AMSP,Amelanchier spp.,1,0,0
APB_Dandy,ALB,820,ACRU,Acer rubrum,30,0,0
APB_Dandy,ALB,820,QUIL,Quercus ilicifolia,12,0,0
APB_Dandy,ALB,820,QUPR,Quercus prinoides,7,0,0
APB_Dandy,ALB,819,ACRU,Acer rubrum,5,0,0
APB_Dandy,ALB,819,QUPR,Quercus prinoides,16,0,0
APB_Dandy,ALB,819,PRSE,Prunus serotina,1,0,0
APB_Dandy,ALB,819,QUIL,Quercus ilicifolia,4,0,0
